REF_DATE,GEO,DGUID,Sex,Age group,Persons with income,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $5,000 and over",Number,223,units,0,v20797295,19.2.1.3,1731570,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $10,000 and over",Number,223,units,0,v20797296,19.2.1.4,1579020,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $15,000 and over",Number,223,units,0,v20797297,19.2.1.5,1406740,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $20,000 and over",Number,223,units,0,v20797298,19.2.1.6,1257380,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $25,000 and over",Number,223,units,0,v20797299,19.2.1.7,1133060,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $35,000 and over",Number,223,units,0,v20797300,19.2.1.8,919270,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $50,000 and over",Number,223,units,0,v20797301,19.2.1.9,643840,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $75,000 and over",Number,223,units,0,v20797302,19.2.1.10,347760,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $100,000 and over",Number,223,units,0,v20797303,19.2.1.11,190030,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $150,000 and over",Number,223,units,0,v20797304,19.2.1.12,83480,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $200,000 and over",Number,223,units,0,v20797305,19.2.1.13,50080,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $250,000 and over",Number,223,units,0,v20797306,19.2.1.14,34780,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,All age groups,Median total income,Dollars,81,units,0,v20797307,19.2.1.15,32760,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,Total persons with income,Number,223,units,0,v20797309,19.2.2.1,253420,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income under $5,000",Number,223,units,0,v20797310,19.2.2.2,89560,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797311,19.2.2.3,163860,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797312,19.2.2.4,109280,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797313,19.2.2.5,73270,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797314,19.2.2.6,52720,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797315,19.2.2.7,38490,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797316,19.2.2.8,19620,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797317,19.2.2.9,6810,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797318,19.2.2.10,1320,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797319,19.2.2.11,450,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797320,19.2.2.12,130,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797321,19.2.2.13,60,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797322,19.2.2.14,40,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,Total persons with income,Number,223,units,0,v20797325,19.2.3.1,333460,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income under $5,000",Number,223,units,0,v20797326,19.2.3.2,29840,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797327,19.2.3.3,303620,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797328,19.2.3.4,276760,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797329,19.2.3.5,248980,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797330,19.2.3.6,225890,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797331,19.2.3.7,204660,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797332,19.2.3.8,161950,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797333,19.2.3.9,101530,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797334,19.2.3.10,40390,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797335,19.2.3.11,15580,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797336,19.2.3.12,4460,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797337,19.2.3.13,2110,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797338,19.2.3.14,1230,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,Total persons with income,Number,223,units,0,v20797341,19.2.4.1,388930,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income under $5,000",Number,223,units,0,v20797342,19.2.4.2,23470,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797343,19.2.4.3,365470,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797344,19.2.4.4,342920,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797345,19.2.4.5,316010,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797346,19.2.4.6,293520,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797347,19.2.4.7,273680,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797348,19.2.4.8,235510,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797349,19.2.4.9,176390,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797350,19.2.4.10,100990,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797351,19.2.4.11,53010,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797352,19.2.4.12,21780,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797353,19.2.4.13,12460,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797354,19.2.4.14,8270,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,Total persons with income,Number,223,units,0,v20797357,19.2.5.1,396680,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income under $5,000",Number,223,units,0,v20797358,19.2.5.2,24520,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797359,19.2.5.3,372160,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797360,19.2.5.4,349060,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797361,19.2.5.5,319580,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797362,19.2.5.6,297510,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797363,19.2.5.7,277300,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797364,19.2.5.8,238770,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797365,19.2.5.9,180390,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797366,19.2.5.10,107320,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797367,19.2.5.11,62320,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797368,19.2.5.12,28560,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797369,19.2.5.13,17470,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797370,19.2.5.14,12440,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,Total persons with income,Number,223,units,0,v20797373,19.2.6.1,270530,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income under $5,000",Number,223,units,0,v20797374,19.2.6.2,20620,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797375,19.2.6.3,249910,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797376,19.2.6.4,232120,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797377,19.2.6.5,209240,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797378,19.2.6.6,193400,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797379,19.2.6.7,178510,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797380,19.2.6.8,150400,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797381,19.2.6.9,110570,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797382,19.2.6.10,64600,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797383,19.2.6.11,38990,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797384,19.2.6.12,18550,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797385,19.2.6.13,11540,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797386,19.2.6.14,8200,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,Total persons with income,Number,223,units,0,v52350816,19.2.9.1,287420,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income under $5,000",Number,223,units,0,v52350817,19.2.9.2,10870,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $5,000 and over",Number,223,units,0,v52350818,19.2.9.3,276550,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $10,000 and over",Number,223,units,0,v52350819,19.2.9.4,268880,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $15,000 and over",Number,223,units,0,v52350820,19.2.9.5,239660,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $20,000 and over",Number,223,units,0,v52350821,19.2.9.6,194340,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $25,000 and over",Number,223,units,0,v52350822,19.2.9.7,160420,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $35,000 and over",Number,223,units,0,v52350823,19.2.9.8,113020,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $50,000 and over",Number,223,units,0,v52350824,19.2.9.9,68140,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $75,000 and over",Number,223,units,0,v52350825,19.2.9.10,33140,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $100,000 and over",Number,223,units,0,v52350826,19.2.9.11,19680,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $150,000 and over",Number,223,units,0,v52350827,19.2.9.12,10000,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $200,000 and over",Number,223,units,0,v52350828,19.2.9.13,6440,,,,0
2009,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $250,000 and over",Number,223,units,0,v52350829,19.2.9.14,4610,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,Total persons with income,Number,223,units,0,v20797421,19.3.1.1,2129130,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income under $5,000",Number,223,units,0,v20797422,19.3.1.2,258770,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $5,000 and over",Number,223,units,0,v20797423,19.3.1.3,1870360,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $10,000 and over",Number,223,units,0,v20797424,19.3.1.4,1660810,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $15,000 and over",Number,223,units,0,v20797425,19.3.1.5,1432590,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $20,000 and over",Number,223,units,0,v20797426,19.3.1.6,1202030,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $25,000 and over",Number,223,units,0,v20797427,19.3.1.7,1032080,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $35,000 and over",Number,223,units,0,v20797428,19.3.1.8,772880,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $50,000 and over",Number,223,units,0,v20797429,19.3.1.9,466640,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $75,000 and over",Number,223,units,0,v20797430,19.3.1.10,208410,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $100,000 and over",Number,223,units,0,v20797431,19.3.1.11,90270,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $150,000 and over",Number,223,units,0,v20797432,19.3.1.12,30870,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $200,000 and over",Number,223,units,0,v20797433,19.3.1.13,15860,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $250,000 and over",Number,223,units,0,v20797434,19.3.1.14,10010,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,All age groups,Median total income,Dollars,81,units,0,v20797435,19.3.1.15,23930,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,Total persons with income,Number,223,units,0,v20797437,19.3.2.1,256740,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income under $5,000",Number,223,units,0,v20797438,19.3.2.2,87470,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797439,19.3.2.3,169270,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797440,19.3.2.4,107810,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797441,19.3.2.5,68190,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797442,19.3.2.6,45090,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797443,19.3.2.7,31050,,,,0
2009,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797444,19.3.2.8,14470,,,,0
